# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 4000, i.e. number of multipoles equal to 3999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  117       4.541646330510e-10       1.462262308619e-13      -4.794287720193e-12       6.342890481854e-16       6.950785994843e-12       1.039381281352e-12      -6.457685357677e-15 
  118       4.589645053899e-10       1.478152481529e-13      -4.881643060719e-12       6.455092775165e-16       6.792283464383e-12       1.021060488968e-12      -6.386467661830e-15 
  119       4.637823347288e-10       1.493517796103e-13      -4.967871944957e-12       6.568458630740e-16       6.638666680252e-12       1.003223028566e-12      -6.314223695578e-15 
  120       4.686168607701e-10       1.508341684254e-13      -5.052894373764e-12       6.682995934176e-16       6.489650354154e-12       9.858353703809e-13      -6.240962882345e-15 
  121       4.734666909457e-10       1.522607811779e-13      -5.136629913165e-12       6.798712695055e-16       6.344904600602e-12       9.688588544314e-13      -6.166689872985e-15 
  122       4.783302967712e-10       1.536300090622e-13      -5.218997720171e-12       6.915617047476e-16       6.204053784925e-12       9.522495575044e-13      -6.091404374344e-15 
  123       4.832062025640e-10       1.549403209640e-13      -5.299917658451e-12       7.033717486649e-16       6.066757661715e-12       9.359685566130e-13      -6.015131989805e-15 
  124       4.880935839151e-10       1.561904269797e-13      -5.379313735504e-12       7.153023608315e-16       5.932967798601e-12       9.200143377821e-13      -5.938021117842e-15 
  125       4.929917314187e-10       1.573791360810e-13      -5.457111110839e-12       7.273545455677e-16       5.802698577071e-12       9.043938771075e-13      -5.860256914116e-15 
  126       4.978998623545e-10       1.585053075651e-13      -5.533235075514e-12       7.395293293323e-16       5.675947041228e-12       8.891125270759e-13      -5.782031348386e-15 
  127       5.028171185542e-10       1.595678526888e-13      -5.607611086518e-12       7.518277609612e-16       5.552692393246e-12       8.741739653491e-13      -5.703543277080e-15 
  128       5.077425642687e-10       1.605657363035e-13      -5.680164801159e-12       7.642509119076e-16       5.432895488820e-12       8.595801435481e-13      -5.624998515853e-15 
  129       5.126751840350e-10       1.614979784887e-13      -5.750822111453e-12       7.767998764806e-16       5.316498332627e-12       8.453312360370e-13      -5.546609912161e-15 
  130       5.176138805432e-10       1.623636561868e-13      -5.819509178508e-12       7.894757720849e-16       5.203423573774e-12       8.314255887074e-13      -5.468597417823e-15 
  131       5.225574725032e-10       1.631619048374e-13      -5.886152466908e-12       8.022797394599e-16       5.093574001255e-12       8.178596677624e-13      -5.391188161585e-15 
  132       5.275046925117e-10       1.638919200113e-13      -5.950678779107e-12       8.152129429192e-16       4.986832039406e-12       8.046280085006e-13      -5.314616521692e-15 
  133       5.324541849191e-10       1.645529590452e-13      -6.013015289805e-12       8.282765705898e-16       4.883059243359e-12       7.917231641004e-13      -5.239124198448e-15 
  134       5.374045036967e-10       1.651443426759e-13      -6.073089580345e-12       8.414718346515e-16       4.782095794492e-12       7.791356544039e-13      -5.164960286784e-15 
  135       5.423541103034e-10       1.656654566745e-13      -6.130829673090e-12       8.547999715761e-16       4.683759995891e-12       7.668539147010e-13      -5.092381348825e-15 
  136       5.473013715523e-10       1.661157534807e-13      -6.186164065818e-12       8.682622423669e-16       4.587847767799e-12       7.548642445139e-13      -5.021651486456e-15 
  137       5.522447022191e-10       1.664947866225e-13      -6.239022550191e-12       8.818598396338e-16       4.494175987876e-12       7.431535505448e-13      -4.952977593252e-15 
  138       5.571830140353e-10       1.668023145356e-13      -6.289338689996e-12       8.955935974622e-16       4.402718641634e-12       7.317180042786e-13      -4.886307394850e-15 
  139       5.621153093277e-10       1.670382106355e-13      -6.337047665745e-12       9.094642518355e-16       4.313483869687e-12       7.205551873253e-13      -4.821510550263e-15 
  140       5.670405392440e-10       1.672024333218e-13      -6.382085552591e-12       9.234725307565e-16       4.226471162916e-12       7.096613444695e-13      -4.758441261644e-15 
  141       5.719576025379e-10       1.672950278208e-13      -6.424389359694e-12       9.376191538959e-16       4.141671136213e-12       6.990313501899e-13      -4.696937935430e-15 
  142       5.768653443548e-10       1.673161280276e-13      -6.463897069579e-12       9.519048322393e-16       4.059065302230e-12       6.886586751785e-13      -4.636822843473e-15 
  143       5.817625550175e-10       1.672659583487e-13      -6.500547677507e-12       9.663302677362e-16       3.978625845122e-12       6.785353528594e-13      -4.577901784180e-15 
  144       5.866479688118e-10       1.671448355443e-13      -6.534281230829e-12       9.808961529474e-16       3.900315394296e-12       6.686519459086e-13      -4.519963743649e-15 
  145       5.915202627723e-10       1.669531705708e-13      -6.565038868358e-12       9.956031706930e-16       3.824086798152e-12       6.589975127727e-13      -4.462780556806e-15 
  146       5.963780554675e-10       1.666914704232e-13      -6.592762859723e-12       1.010451993701e-15       3.749882897831e-12       6.495595741883e-13      -4.406106568541e-15 
  147       6.012199057862e-10       1.663603399773e-13      -6.617396644742e-12       1.025443284253e-15       3.677636300962e-12       6.403240797012e-13      -4.349678294849e-15 
  148       6.060443117223e-10       1.659604838325e-13      -6.638884872778e-12       1.040577693837e-15       3.607269155407e-12       6.312753741855e-13      -4.293214083962e-15 
  149       6.108497091609e-10       1.654927081539e-13      -6.657173442104e-12       1.055855862790e-15       3.538692923002e-12       6.223961643632e-13      -4.236413777488e-15 
  150       6.156344706640e-10       1.649579225148e-13      -6.672209539267e-12       1.071278419949e-15       3.471808153313e-12       6.136674853227e-13      -4.178958371548e-15 
  151       6.203969042558e-10       1.643571417392e-13      -6.683941678452e-12       1.086845982299e-15       3.406504257369e-12       6.050686670386e-13      -4.120509677915e-15 
  152       6.251352522086e-10       1.636914877441e-13      -6.692319740842e-12       1.102559154619e-15       3.342659281419e-12       5.965773008906e-13      -4.060709985146e-15 
  153       6.298478196501e-10       1.629621807071e-13      -6.697295468096e-12       1.118418516321e-15       3.280165136110e-12       5.881744005037e-13      -3.999268915513e-15 
  154       6.345333763921e-10       1.621705077682e-13      -6.698823911538e-12       1.134424581331e-15       3.219006398567e-12       5.798604944267e-13      -3.936233792022e-15 
  155       6.391907903050e-10       1.613178549184e-13      -6.696862193326e-12       1.150577833786e-15       3.159188436666e-12       5.716409721881e-13      -3.871743869414e-15 
  156       6.438189003040e-10       1.604057191865e-13      -6.691369105776e-12       1.166878740102e-15       3.100712516002e-12       5.635210174253e-13      -3.805945501025e-15 
  157       6.484165157955e-10       1.594357104268e-13      -6.682305153037e-12       1.183327748555e-15       3.043575703277e-12       5.555056008586e-13      -3.738992244008e-15 
  158       6.529824161243e-10       1.584095531073e-13      -6.669632592767e-12       1.199925288864e-15       2.987770769689e-12       5.475994732642e-13      -3.671044964545e-15 
  159       6.575153500202e-10       1.573290880979e-13      -6.653315477810e-12       1.216671771772e-15       2.933286094323e-12       5.398071584480e-13      -3.602271943076e-15 
  160       6.620140350445e-10       1.561962744582e-13      -6.633319697868e-12       1.233567588630e-15       2.880105567537e-12       5.321329462197e-13      -3.532848979517e-15 
  161       6.664771570374e-10       1.550131912255e-13      -6.609613021181e-12       1.250613110982e-15       2.828208494352e-12       5.245808853655e-13      -3.462959498478e-15 
